# dim  N   mc   dt  Impsamp 
# 2    2 262394 0.1
#
# Theoretical Energy = 2.000000e+00
# Energy     Variance     CPU time     Acceptance
3.090650e+00 3.494252e-05 1.229528e+00 9.754691e-01
3.089270e+00 3.487093e-05 1.139075e+00 9.754663e-01
3.094237e+00 3.507891e-05 1.107829e+00 9.751166e-01
3.094234e+00 3.499644e-05 1.111369e+00 9.754234e-01
3.090136e+00 3.469903e-05 1.190788e+00 9.752233e-01
3.091802e+00 3.535890e-05 1.150734e+00 9.752795e-01
3.094133e+00 3.543499e-05 1.102990e+00 9.754263e-01
3.092943e+00 3.503627e-05 1.198557e+00 9.750661e-01
3.094576e+00 3.527018e-05 1.184772e+00 9.753967e-01
3.093263e+00 3.524543e-05 1.175261e+00 9.753643e-01
3.096862e+00 3.575520e-05 1.174137e+00 9.754682e-01
3.094673e+00 3.499325e-05 1.138624e+00 9.753577e-01
3.096934e+00 3.566024e-05 1.175235e+00 9.751290e-01
3.093029e+00 3.594465e-05 1.208128e+00 9.750318e-01
3.090816e+00 3.507334e-05 1.103987e+00 9.750213e-01
3.091620e+00 3.514691e-05 1.093712e+00 9.754272e-01
3.098244e+00 3.568370e-05 1.163625e+00 9.754225e-01
3.093494e+00 3.570176e-05 1.078868e+00 9.755082e-01
3.095402e+00 3.529597e-05 1.066830e+00 9.750690e-01
3.086178e+00 3.473452e-05 1.085910e+00 9.751566e-01
3.092666e+00 3.504689e-05 1.066489e+00 9.752691e-01
3.089876e+00 3.528693e-05 1.160059e+00 9.750499e-01
3.097936e+00 3.604163e-05 1.215153e+00 9.751138e-01
3.092811e+00 3.505687e-05 1.167135e+00 9.754911e-01
3.091001e+00 3.748578e-05 1.190762e+00 9.751976e-01
3.092645e+00 3.505353e-05 1.113993e+00 9.750337e-01
3.090692e+00 3.477585e-05 1.111707e+00 9.752491e-01
3.094803e+00 3.530987e-05 1.091643e+00 9.751481e-01
3.091192e+00 3.471244e-05 1.166943e+00 9.753901e-01
3.092352e+00 3.543300e-05 1.224343e+00 9.752405e-01
3.088395e+00 3.513954e-05 1.191962e+00 9.754815e-01
3.090850e+00 3.502408e-05 1.128477e+00 9.751223e-01
3.092547e+00 3.540326e-05 1.137800e+00 9.752519e-01
3.092132e+00 3.548996e-05 1.192337e+00 9.751957e-01
3.092490e+00 3.499346e-05 1.181149e+00 9.751338e-01
3.094248e+00 3.511997e-05 1.246709e+00 9.751519e-01
3.091909e+00 3.577015e-05 1.175062e+00 9.751319e-01
3.089867e+00 3.485439e-05 1.185223e+00 9.751566e-01
3.091272e+00 3.494604e-05 1.246840e+00 9.756302e-01
3.090166e+00 3.501491e-05 1.290104e+00 9.751690e-01
3.093649e+00 3.523074e-05 1.342911e+00 9.752424e-01
3.091754e+00 3.570209e-05 1.135153e+00 9.755435e-01
3.094275e+00 3.568644e-05 1.166684e+00 9.753453e-01
3.092238e+00 3.519626e-05 1.252269e+00 9.754329e-01
3.093353e+00 3.509997e-05 1.151091e+00 9.752652e-01
3.090692e+00 3.518604e-05 1.194297e+00 9.751147e-01
3.093197e+00 3.503435e-05 1.215905e+00 9.755511e-01
3.093066e+00 3.605427e-05 1.158496e+00 9.753338e-01
3.092899e+00 3.528170e-05 1.192801e+00 9.750528e-01
3.091585e+00 3.541983e-05 1.117133e+00 9.752310e-01
3.091193e+00 3.517306e-05 1.143610e+00 9.754053e-01
3.089867e+00 3.494750e-05 1.162664e+00 9.752138e-01
3.094357e+00 3.553252e-05 1.238492e+00 9.753338e-01
3.089673e+00 3.484409e-05 1.244003e+00 9.750690e-01
3.093480e+00 3.508217e-05 1.162928e+00 9.754549e-01
3.091593e+00 3.556419e-05 1.189495e+00 9.748613e-01
3.092429e+00 3.512351e-05 1.162232e+00 9.751566e-01
3.090288e+00 3.489176e-05 1.182189e+00 9.750013e-01
3.091092e+00 3.521501e-05 1.183835e+00 9.749575e-01
3.090197e+00 3.481787e-05 1.155934e+00 9.754377e-01
3.090946e+00 3.566506e-05 1.245754e+00 9.753624e-01
3.090557e+00 3.481958e-05 1.223589e+00 9.750995e-01
3.094296e+00 3.498269e-05 1.167878e+00 9.754549e-01
3.092051e+00 3.563252e-05 1.227748e+00 9.755206e-01
3.092150e+00 3.534228e-05 1.180274e+00 9.752529e-01
3.092016e+00 3.502404e-05 1.051975e+00 9.751700e-01
3.095155e+00 3.532243e-05 1.439560e+00 9.750938e-01
3.090783e+00 3.478589e-05 1.136973e+00 9.754139e-01
3.088825e+00 3.492146e-05 1.148378e+00 9.753177e-01
3.091789e+00 3.528720e-05 1.137200e+00 9.753958e-01
3.087698e+00 3.469172e-05 1.100730e+00 9.754196e-01
3.090507e+00 3.496308e-05 1.088926e+00 9.753205e-01
3.092330e+00 3.498357e-05 1.039301e+00 9.750918e-01
3.093847e+00 3.533662e-05 1.033503e+00 9.754024e-01
3.090850e+00 3.498852e-05 1.089570e+00 9.752300e-01
3.089806e+00 3.545379e-05 1.121830e+00 9.752395e-01
