# dim  N   mc   rho  Brute 
# 2    2 262394 1
#
# Theoretical Energy = 2.000000e+00
# Energy     Variance     CPU time     Acceptance
3.091822e+00 3.920863e-05 8.623830e-01 8.734346e-01
3.104129e+00 4.525898e-05 8.857180e-01 8.726238e-01
3.095439e+00 4.169112e-05 8.804580e-01 8.730764e-01
3.097321e+00 3.993350e-05 8.884890e-01 8.724209e-01
3.097582e+00 3.992253e-05 8.825210e-01 8.736576e-01
3.098851e+00 4.014473e-05 8.750370e-01 8.731259e-01
3.094380e+00 4.712957e-05 8.405050e-01 8.733641e-01
3.090758e+00 4.097027e-05 8.796170e-01 8.729773e-01
3.096173e+00 3.945928e-05 8.735160e-01 8.728849e-01
3.104365e+00 4.127599e-05 8.726940e-01 8.731450e-01
3.097204e+00 4.224477e-05 8.454620e-01 8.734251e-01
3.096737e+00 3.982256e-05 8.759990e-01 8.729773e-01
3.090728e+00 4.010970e-05 8.375820e-01 8.725018e-01
3.095365e+00 3.979581e-05 8.516940e-01 8.727677e-01
3.092153e+00 3.913733e-05 8.502470e-01 8.735985e-01
3.093353e+00 4.073451e-05 8.641720e-01 8.729620e-01
3.092505e+00 3.900918e-05 8.518540e-01 8.732155e-01
3.095954e+00 4.015164e-05 8.640410e-01 8.733165e-01
3.099215e+00 4.060716e-05 8.793490e-01 8.733450e-01
3.097892e+00 4.405607e-05 8.834550e-01 8.732288e-01
3.095062e+00 4.148883e-05 8.687150e-01 8.733822e-01
3.087988e+00 3.924178e-05 8.680330e-01 8.734499e-01
3.094735e+00 4.240116e-05 8.682910e-01 8.737319e-01
3.089956e+00 3.971690e-05 8.395320e-01 8.732907e-01
3.090259e+00 6.851095e-05 8.426170e-01 8.726047e-01
3.092601e+00 3.962410e-05 8.833340e-01 8.731716e-01
3.083905e+00 3.951796e-05 8.713600e-01 8.733670e-01
3.103964e+00 5.070089e-05 8.514380e-01 8.733727e-01
3.091199e+00 3.925256e-05 9.326880e-01 8.738729e-01
3.093762e+00 4.116752e-05 8.747470e-01 8.728172e-01
3.081245e+00 3.849259e-05 8.583810e-01 8.736652e-01
3.093512e+00 4.425749e-05 9.535130e-01 8.736842e-01
3.090960e+00 4.050663e-05 8.508390e-01 8.741254e-01
3.090027e+00 4.380651e-05 8.731010e-01 8.737528e-01
3.084400e+00 3.912067e-05 8.469970e-01 8.742283e-01
3.092592e+00 4.306124e-05 8.485750e-01 8.737071e-01
3.085825e+00 4.242214e-05 8.531930e-01 8.732612e-01
3.096200e+00 4.326169e-05 8.462970e-01 8.734918e-01
3.094377e+00 4.075174e-05 8.453060e-01 8.733441e-01
3.089233e+00 3.934547e-05 8.712080e-01 8.734098e-01
3.082438e+00 3.914035e-05 8.493140e-01 8.736080e-01
3.089792e+00 4.254925e-05 8.445870e-01 8.735547e-01
3.092511e+00 3.960551e-05 8.530280e-01 8.742492e-01
3.084013e+00 4.086141e-05 8.851180e-01 8.739481e-01
3.087133e+00 4.061158e-05 9.501530e-01 8.743645e-01
3.091018e+00 4.043452e-05 9.772440e-01 8.744160e-01
3.088475e+00 4.709000e-05 9.144150e-01 8.742254e-01
3.090182e+00 4.062366e-05 8.981060e-01 8.737052e-01
3.088834e+00 3.965393e-05 1.002105e+00 8.735442e-01
3.075475e+00 3.880592e-05 1.047535e+00 8.743340e-01
3.084751e+00 4.089404e-05 1.083097e+00 8.740167e-01
3.090059e+00 5.320138e-05 1.204700e+00 8.735966e-01
3.082596e+00 4.133715e-05 1.137208e+00 8.741301e-01
3.085991e+00 4.110031e-05 1.223768e+00 8.738853e-01
3.089083e+00 4.014461e-05 1.074020e+00 8.741911e-01
3.082992e+00 3.989408e-05 1.087572e+00 8.750210e-01
3.081953e+00 4.125915e-05 1.043878e+00 8.744245e-01
3.088161e+00 4.292019e-05 9.687780e-01 8.739634e-01
3.086676e+00 3.917865e-05 9.853890e-01 8.735175e-01
3.080326e+00 3.906252e-05 1.061383e+00 8.745198e-01
3.083371e+00 4.027734e-05 1.088945e+00 8.746256e-01
3.084235e+00 3.993847e-05 9.610370e-01 8.749143e-01
3.090592e+00 4.151359e-05 1.023332e+00 8.744331e-01
3.088289e+00 4.026840e-05 9.156420e-01 8.744807e-01
3.089374e+00 3.961997e-05 9.689080e-01 8.738186e-01
3.078134e+00 3.910259e-05 9.901500e-01 8.742807e-01
3.081710e+00 4.306946e-05 9.276460e-01 8.746522e-01
3.086020e+00 4.059052e-05 9.366540e-01 8.747971e-01
3.083871e+00 3.919204e-05 9.331850e-01 8.747923e-01
3.090725e+00 3.992866e-05 9.332670e-01 8.749314e-01
3.087701e+00 3.954468e-05 9.245380e-01 8.736052e-01
3.083002e+00 4.183486e-05 9.947710e-01 8.743645e-01
3.080471e+00 3.904999e-05 9.813520e-01 8.746580e-01
3.089550e+00 4.009427e-05 1.006308e+00 8.746742e-01
3.088611e+00 4.102639e-05 9.645120e-01 8.736823e-01
3.087752e+00 4.136517e-05 9.993900e-01 8.744236e-01
3.088279e+00 4.200833e-05 9.774510e-01 8.734432e-01
3.081964e+00 3.882571e-05 1.025071e+00 8.747961e-01
3.086775e+00 3.961124e-05 1.081119e+00 8.748275e-01
3.077000e+00 4.260862e-05 1.049151e+00 8.741778e-01
3.073066e+00 3.846307e-05 1.040570e+00 8.741730e-01
3.080816e+00 3.944722e-05 1.049542e+00 8.745103e-01
3.088071e+00 4.263271e-05 1.065333e+00 8.747065e-01
3.084279e+00 3.872681e-05 9.738490e-01 8.747161e-01
