# dim  N   mc   dt  Impsamp 
# 2    2 262394 0.1
#
# Theoretical Energy = 2.000000e+00
# Energy     Variance     CPU time     Acceptance
3.247367e+00 3.853272e-05 1.031052e+00 9.725737e-01
3.247436e+00 3.918100e-05 1.036756e+00 9.727461e-01
3.253204e+00 3.943580e-05 1.034023e+00 9.728147e-01
3.244896e+00 3.836810e-05 1.021768e+00 9.727290e-01
3.251853e+00 4.047521e-05 1.036318e+00 9.731215e-01
3.245203e+00 3.837317e-05 1.049380e+00 9.727709e-01
3.250962e+00 3.860090e-05 1.021786e+00 9.729167e-01
3.250984e+00 3.871468e-05 1.033462e+00 9.727604e-01
3.252234e+00 3.864404e-05 1.025061e+00 9.726328e-01
3.250308e+00 3.898661e-05 1.023045e+00 9.727366e-01
3.249588e+00 3.843599e-05 1.010716e+00 9.731634e-01
3.254013e+00 3.897557e-05 1.025993e+00 9.728662e-01
3.251378e+00 3.857262e-05 1.013482e+00 9.726432e-01
3.250717e+00 3.863179e-05 1.062256e+00 9.729653e-01
3.248175e+00 3.940974e-05 1.028591e+00 9.730186e-01
3.254181e+00 3.897139e-05 1.033593e+00 9.726785e-01
3.252378e+00 3.904001e-05 1.034909e+00 9.726537e-01
3.247205e+00 3.860801e-05 1.028911e+00 9.727785e-01
3.249118e+00 3.882731e-05 1.029049e+00 9.725937e-01
3.246932e+00 3.857936e-05 1.024015e+00 9.726537e-01
3.249664e+00 3.963172e-05 1.055161e+00 9.730053e-01
3.247232e+00 3.947959e-05 1.007327e+00 9.728452e-01
3.246965e+00 3.845607e-05 1.027834e+00 9.729186e-01
3.249114e+00 3.949862e-05 1.049229e+00 9.730224e-01
3.246467e+00 3.875285e-05 1.072527e+00 9.727585e-01
3.247226e+00 3.841533e-05 1.028290e+00 9.727566e-01
3.249545e+00 3.863699e-05 1.015433e+00 9.728757e-01
3.247495e+00 3.854887e-05 1.018243e+00 9.725918e-01
3.245889e+00 3.861065e-05 1.024097e+00 9.728471e-01
3.249302e+00 3.921854e-05 1.009685e+00 9.730224e-01
3.249504e+00 3.989247e-05 1.032530e+00 9.726547e-01
3.248909e+00 3.908266e-05 1.025150e+00 9.724527e-01
3.250417e+00 3.875147e-05 1.031542e+00 9.728452e-01
3.247065e+00 3.836785e-05 1.037124e+00 9.730729e-01
3.248524e+00 3.848617e-05 1.029524e+00 9.726223e-01
3.250058e+00 3.915342e-05 1.026293e+00 9.729300e-01
3.246413e+00 3.851777e-05 1.013924e+00 9.727842e-01
3.245620e+00 3.876382e-05 1.025560e+00 9.728004e-01
3.247131e+00 3.858423e-05 1.025812e+00 9.728986e-01
3.249534e+00 4.054930e-05 1.021588e+00 9.729186e-01
3.247231e+00 3.912092e-05 1.030673e+00 9.728424e-01
3.247510e+00 3.861415e-05 1.021424e+00 9.726899e-01
3.249372e+00 3.856275e-05 1.054890e+00 9.725127e-01
3.246802e+00 3.860715e-05 1.015337e+00 9.727890e-01
3.249064e+00 3.889757e-05 1.027272e+00 9.726299e-01
3.246614e+00 3.951928e-05 1.036749e+00 9.726490e-01
3.247313e+00 3.890747e-05 1.025604e+00 9.729110e-01
3.247516e+00 4.015577e-05 1.038293e+00 9.726737e-01
3.242806e+00 3.863828e-05 1.046751e+00 9.728424e-01
3.247334e+00 3.852095e-05 1.046110e+00 9.727166e-01
3.244160e+00 3.875560e-05 1.041014e+00 9.723679e-01
3.248118e+00 3.870639e-05 1.011488e+00 9.728043e-01
3.247725e+00 3.881542e-05 1.035043e+00 9.726432e-01
3.241935e+00 3.872643e-05 1.033828e+00 9.726528e-01
3.248162e+00 3.863368e-05 1.013616e+00 9.727909e-01
3.244320e+00 3.880974e-05 1.005452e+00 9.726289e-01
3.242158e+00 3.824617e-05 1.031710e+00 9.725651e-01
3.247969e+00 3.863698e-05 1.034612e+00 9.726404e-01
3.243274e+00 3.855805e-05 1.015142e+00 9.726347e-01
3.245486e+00 3.872790e-05 1.083407e+00 9.730034e-01
3.240300e+00 3.810713e-05 1.006994e+00 9.725461e-01
3.249058e+00 3.870904e-05 1.006574e+00 9.729681e-01
3.241952e+00 3.817871e-05 1.024098e+00 9.729462e-01
3.243484e+00 3.844132e-05 1.036733e+00 9.726975e-01
3.249524e+00 3.865031e-05 1.034134e+00 9.728814e-01
3.243053e+00 3.832552e-05 1.029197e+00 9.724355e-01
3.245038e+00 3.847504e-05 1.024280e+00 9.728891e-01
3.246697e+00 3.866083e-05 1.023349e+00 9.726909e-01
3.247339e+00 3.854071e-05 1.075437e+00 9.728271e-01
3.249064e+00 3.882685e-05 1.025063e+00 9.727538e-01
3.243541e+00 3.844256e-05 1.023837e+00 9.728643e-01
3.245119e+00 3.836596e-05 1.021035e+00 9.729043e-01
3.247737e+00 3.869116e-05 1.001115e+00 9.729176e-01
3.245278e+00 3.871957e-05 1.023570e+00 9.728014e-01
3.245664e+00 3.890608e-05 1.043787e+00 9.728976e-01
3.244789e+00 3.852885e-05 1.057295e+00 9.728719e-01
3.249464e+00 3.929415e-05 1.036032e+00 9.726871e-01
3.240283e+00 3.809739e-05 1.635625e+00 9.729977e-01
3.244516e+00 3.919645e-05 1.260187e+00 9.725127e-01
3.242665e+00 3.837709e-05 1.023072e+00 9.728643e-01
3.242525e+00 3.897529e-05 1.030466e+00 9.725699e-01
3.247009e+00 4.074754e-05 1.042858e+00 9.728328e-01
3.241294e+00 3.875542e-05 1.037031e+00 9.728776e-01
3.243977e+00 3.848572e-05 1.016313e+00 9.728709e-01
3.242979e+00 3.825931e-05 1.023364e+00 9.729176e-01
3.244810e+00 3.883547e-05 1.039587e+00 9.728900e-01
3.242361e+00 3.818040e-05 1.042805e+00 9.729424e-01
3.247645e+00 3.893599e-05 1.060609e+00 9.728386e-01
3.248811e+00 4.118440e-05 1.029104e+00 9.726166e-01
3.243586e+00 3.873160e-05 1.022054e+00 9.725956e-01
3.246584e+00 3.903799e-05 1.031893e+00 9.725318e-01
3.242746e+00 3.845984e-05 1.022258e+00 9.728509e-01
3.243629e+00 3.848272e-05 1.046128e+00 9.725746e-01
3.242808e+00 3.907579e-05 1.016694e+00 9.726051e-01
3.246782e+00 3.892498e-05 1.021316e+00 9.727947e-01
3.243688e+00 3.843048e-05 1.040552e+00 9.726585e-01
3.244258e+00 3.851164e-05 1.031446e+00 9.727128e-01
3.250739e+00 4.094958e-05 1.057853e+00 9.726499e-01
3.239930e+00 3.851380e-05 1.033220e+00 9.725680e-01
3.244704e+00 3.852161e-05 1.011220e+00 9.728910e-01
3.246254e+00 3.871123e-05 1.035355e+00 9.728671e-01
3.249083e+00 3.883575e-05 1.022143e+00 9.728128e-01
3.246476e+00 3.930749e-05 1.023185e+00 9.727900e-01
3.246289e+00 3.892959e-05 1.021984e+00 9.731130e-01
3.244968e+00 3.889670e-05 1.073584e+00 9.727614e-01
3.245386e+00 3.890741e-05 1.046617e+00 9.725613e-01
3.244623e+00 4.097585e-05 1.028112e+00 9.724565e-01
3.248039e+00 3.941150e-05 1.044618e+00 9.727004e-01
3.251334e+00 4.101594e-05 1.006757e+00 9.729224e-01
3.243309e+00 3.867908e-05 1.024307e+00 9.728233e-01
3.240302e+00 3.835249e-05 1.028137e+00 9.727061e-01
3.243515e+00 3.842932e-05 1.023066e+00 9.727156e-01
3.244877e+00 3.870479e-05 1.054594e+00 9.729310e-01
3.242172e+00 3.841385e-05 1.039154e+00 9.730367e-01
3.244741e+00 3.866590e-05 1.026436e+00 9.727642e-01
3.246904e+00 3.877382e-05 1.020432e+00 9.723403e-01
3.252400e+00 3.886020e-05 1.033992e+00 9.731682e-01
3.246545e+00 3.862144e-05 1.041742e+00 9.726975e-01
3.241861e+00 3.841138e-05 1.036226e+00 9.726223e-01
3.240148e+00 3.838960e-05 1.041952e+00 9.732816e-01
3.245788e+00 3.848760e-05 1.019587e+00 9.727071e-01
3.246280e+00 3.938146e-05 1.037425e+00 9.728490e-01
3.243294e+00 3.838267e-05 1.025909e+00 9.731025e-01
3.247263e+00 3.938180e-05 1.043691e+00 9.729929e-01
3.244503e+00 4.141928e-05 1.020504e+00 9.724927e-01
3.246799e+00 3.905215e-05 1.044264e+00 9.726280e-01
3.246321e+00 3.863386e-05 1.008467e+00 9.729262e-01
3.245745e+00 4.021679e-05 1.039681e+00 9.730806e-01
3.244425e+00 3.882817e-05 1.017825e+00 9.726061e-01
3.244486e+00 4.064306e-05 1.020895e+00 9.728071e-01
3.243195e+00 3.838055e-05 1.042850e+00 9.725518e-01
3.245240e+00 3.889335e-05 1.028082e+00 9.729091e-01
3.243553e+00 3.889296e-05 1.031787e+00 9.726042e-01
3.242073e+00 3.847658e-05 1.031525e+00 9.727528e-01
3.244688e+00 3.856042e-05 1.031408e+00 9.728195e-01
3.244227e+00 3.881125e-05 1.021820e+00 9.728252e-01
3.242140e+00 3.991414e-05 1.043218e+00 9.728576e-01
