# dim  N   mc   rho  Brute 
# 2    2 262394 1
#
# Theoretical Energy = 2.000000e+00
# Energy     Variance     CPU time     Acceptance
3.202932e+00 4.620994e-05 1.012701e+00 8.635039e-01
3.199370e+00 4.475935e-05 1.001352e+00 8.634039e-01
3.193700e+00 4.586610e-05 1.041061e+00 8.632781e-01
3.198005e+00 4.461148e-05 9.710280e-01 8.636773e-01
3.207822e+00 5.170785e-05 9.782800e-01 8.640632e-01
3.201589e+00 4.820765e-05 9.058590e-01 8.629437e-01
3.198439e+00 4.580795e-05 9.477870e-01 8.634744e-01
3.203915e+00 5.323323e-05 9.597750e-01 8.632391e-01
3.193709e+00 4.393234e-05 9.400050e-01 8.635068e-01
3.212761e+00 4.633798e-05 9.318470e-01 8.640470e-01
3.208474e+00 4.676985e-05 9.482840e-01 8.639108e-01
3.206704e+00 4.609900e-05 9.373120e-01 8.630504e-01
3.206030e+00 5.493686e-05 9.178620e-01 8.632686e-01
3.196777e+00 4.601487e-05 9.247910e-01 8.631238e-01
3.212290e+00 5.078338e-05 9.740780e-01 8.637555e-01
3.207798e+00 4.773320e-05 1.019418e+00 8.636592e-01
3.196609e+00 4.422532e-05 9.830650e-01 8.634982e-01
3.198662e+00 4.651227e-05 9.628100e-01 8.634553e-01
3.197022e+00 4.339816e-05 1.034241e+00 8.630190e-01
3.202822e+00 4.788977e-05 1.026143e+00 8.630399e-01
3.183491e+00 4.642854e-05 9.324460e-01 8.626741e-01
3.191935e+00 4.374300e-05 9.045660e-01 8.642185e-01
3.207442e+00 4.550679e-05 8.862500e-01 8.636897e-01
3.200384e+00 5.121216e-05 9.213460e-01 8.631952e-01
3.194972e+00 4.317421e-05 1.098344e+00 8.637907e-01
3.197725e+00 4.384028e-05 1.050031e+00 8.630399e-01
3.198617e+00 4.683068e-05 1.047150e+00 8.628389e-01
3.199301e+00 4.496559e-05 1.015015e+00 8.630990e-01
3.189430e+00 4.409569e-05 9.514250e-01 8.628665e-01
3.192751e+00 4.362104e-05 9.414100e-01 8.631133e-01
3.199767e+00 5.625659e-05 9.464980e-01 8.636869e-01
3.195400e+00 4.418289e-05 9.032630e-01 8.634601e-01
3.199331e+00 4.875261e-05 9.246560e-01 8.635459e-01
3.195536e+00 4.550910e-05 9.810520e-01 8.636811e-01
3.193255e+00 4.474881e-05 9.882610e-01 8.637069e-01
3.183720e+00 4.426403e-05 9.456470e-01 8.632095e-01
3.190707e+00 4.669992e-05 9.504840e-01 8.627169e-01
3.202563e+00 4.603807e-05 9.699790e-01 8.638250e-01
3.207166e+00 4.546304e-05 9.434970e-01 8.631352e-01
3.193742e+00 4.401152e-05 9.408590e-01 8.640003e-01
